"c_object_ID","NRI","JSG","NZA","ROZ","TZG","NWN","KRG","OPT"
"1583","P.1607.1998.167","","","","","","2044",""
"1584","P.1607.1998.168","","","","","","2045",""
"1585","P.1607.1998.200","","","","","","2046",""
"1586","P.1607.1999.122","","","","","","2047",""
"1587","P.1607.1999.123","","","","","","2048",""
"1588","P.1607.1999.124","","","","","","1242",""
"1589","P.1607.1999.125","","","","","","2049",""
"1590","P.1607.1999.126","","","","","","2050",""
"1591","P.1607.1999.175","","","","","","2051",""
"1592","P.1607.1999.176","","","","","","2052",""
"1593","P.1607.1999.177","","","","","","2053",""
"1594","P.1607.1999.178","","","","","","2054",""
"1595","P.1607.1999.179","","","","","","2055",""
"1596","P.1607.1999.180","","","","","","2056",""
"1597","P.1607.1999.181","","","","","","2057",""
"1598","P.1607.1999.182","","","","","","2058",""
"1599","P.1607.1999.183","","","","","","2059",""
"1600","P.1607.1999.184","","","","","","2060",""
"1601","P.1607.1999.185","","","","","","2061",""
"1602","P.1607.1999.186","","","","","","2062",""
"1603","P.1607.1999.187","","","","","","2063",""
"1604","P.1607.1999.188","","","","","","2064",""
"1605","P.1607.1999.189","","","","","","2065",""
"1606","P.1607.1999.190","","","","","","2066",""
"1607","P.1607.1999.191","","","","","","2067",""
"1608","P.1607.1999.192","","","","","","2068",""
"1609","P.1607.1999.193","","","","","","2069",""
"1610","P.1607.1999.194","","","","","","2070",""
"1611","P.1607.1999.195","","","","","","2071",""
"1612","P.1607.1999.196","","","","","","2072",""
"1613","P.1607.1999.197","","","","","","2073",""
"1614","P.1607.1999.198","","","","","","2074",""
"1615","P.1607.1999.229","","","","","","2075",""
"1616","P.1607.1999.230","","","","","","2076",""
"1617","P.1607.2000.255","","","","","","2077",""
"1618","P.1607.2000.256","","","","","","2078",""
"1619","P.1607.2000.257","","","","","","2079",""
"1620","P.1607.2000.258","","","","","","2080",""
"1621","P.1607.2000.259","","","","","","2081",""
"1622","P.1607.2000.260","","","","","","2082",""
"1623","P.1607.2000.261","","","","","","2083",""
"1624","P.1607.2000.262","","","","","","2084",""
"1625","P.1607.2000.263","","","","","","2085",""
"1626","P.1607.2000.317","","","","","","2086",""
"1627","P.1607.2000.318","","","","","","2087",""
"1628","P.1607.2000.319","","","","","","2088",""
"1629","P.1607.2000.320","","","","","","2089",""
"1630","P.1607.2000.321","","","","","","2090",""
"1631","P.1607.2000.322","","","","","","2091",""
"1632","P.1607.2000.323","","","","","","2092",""
"1633","P.1607.2000.324","","","","","","2093",""
"1634","P.1607.2000.325","","","","","","2094",""
"1635","P.1607.2000.326","","","","","","2095",""
"1636","P.1607.2000.327","","","","","","2096",""
"1637","P.1607.2000.328","","","","","","2097",""
"1638","P.1607.2000.329","","","","","","2098",""
"1639","P.1607.2000.330","","","","","","2099",""
"1640","P.1607.2000.331","","","","","","2100",""
"1641","P.1607.2000.332","","","","","","2101",""
"1642","P.1607.2000.333","","","","","","2102",""
"1643","P.1607.2000.334","","","","","","2103",""
"1644","P.1607.2000.335","","","","","","2104",""
"1645","P.1607.2000.336","","","","","","2105",""
"1646","P.1607.2000.337","","","","","","2106",""
"1647","P.1607.2000.338","","","","","","2107",""
"1648","P.1607.2000.339","","","","","","2108",""
"1649","P.1607.2001.237","","","","","","2109",""
"1650","P.1607.2001.238","","","","","","2110",""
"1651","P.1607.2001.239","","","","","","2111",""
"1652","P.1607.2001.240","","","","","","2112",""
"1653","P.1607.2001.241","","","","","","2113",""
"1654","P.1607.2001.302","","","","","","2114",""
"1655","P.1607.2001.303","","","","","","2115",""
"1656","P.1607.2001.304","","","","","","2116",""
"1657","P.1607.2001.305","","","","","","2117",""
"1658","P.1607.2001.306","","","","","","2118",""
"1659","P.1607.2001.307","","","","","","2119",""
"1660","P.1607.2001.308","","","","","","2120",""
"1661","P.1607.2001.309","","","","","","2121",""
"1662","P.1607.2001.310","","","","","","2122",""
"1663","P.1607.2001.311","","","","","","2123",""
"1664","P.1607.2001.312","","","","","","2124",""
"1665","P.1607.2001.313","","","","","","2125",""
"1666","P.1607.2001.314","","","","","","2126",""
"1667","P.1607.2001.315","","","","","","2127",""
"1668","P.1607.2001.362","","","","","","2128",""
"1669","P.1607.2002.226","","","","","","2129",""
"1670","P.1607.2002.227","","","","","","2130",""
"1671","P.1607.2002.228","","","","","","2131",""
"1672","P.1607.2002.229","","","","","","2132",""
"1673","P.1607.2002.279","","","","","","2133",""
"1674","P.1607.2002.280","","","","","","2134",""
"1675","P.1607.2002.281","","","","","","2135",""
"1676","P.1607.2002.282","","","","","","2136",""
"1677","P.1607.2002.283","","","","","","2137",""
"1678","P.1607.2002.284","","","","","","2138",""
"1679","P.1607.2002.285","","","","","","2139",""
"1680","P.1607.2002.286","","","","","","2140",""
"1681","P.1607.2002.287","","","","","","2141",""
"1682","P.1607.2002.288","","","","","","2142",""
"1683","P.1607.2002.289","","","","","","2143",""
"1684","P.1607.2002.290","","","","","","2144",""
"1685","P.1607.2002.291","","","","","","2145",""
"1686","P.1607.2002.292","","","","","","2146",""
"1687","P.1607.2002.293","","","","","","2147",""
"1688","P.1607.2002.294","","","","","","2148",""
"1689","P.1607.2002.295","","","","","","2149",""
"1690","P.1607.2002.296","","","","","","2150",""
"1691","P.1607.2002.297","","","","","","2151",""
"1692","P.1607.2002.298","","","","","","2152",""
"1693","P.1607.2002.299","","","","","","2153",""
"1694","P.1607.2002.300","","","","","","2154",""
"1695","P.1607.2002.301","","","","","","2155",""
"1696","P.1607.2002.302","","","","","","2156",""
"1697","P.1607.2002.303","","","","","","2157",""
"1698","P.1607.2002.304","","","","","","2158",""
"1699","P.1607.2002.344","","","","","","2159",""
"1700","P.1607.2002.345","","","","","","2160",""
"1701","P.1607.2003.170","","","","","","2161",""
"1702","P.1607.2003.171","","","","","","2162",""
"1703","P.1607.2003.172","","","","","","2163",""
"1704","P.1607.2003.173","","","","","","2164",""
"1705","P.1607.2003.174","","","","","","2165",""
"1706","P.1607.2003.175","","","","","","2166",""
"1707","P.1607.2003.176","","","","","","2167",""
"1708","P.1607.2003.229","","","","","","2168",""
"1709","P.1607.2003.230","","","","","","2169",""
"1710","P.1607.2003.231","","","","","","2170",""
"1711","P.1607.2003.232","","","","","","2171",""
"1712","P.1607.2003.233","","","","","","2172",""
"1713","P.1607.2003.234","","","","","","2173",""
"1714","P.1607.2003.235","","","","","","2174",""
"1715","P.1607.2003.236","","","","","","2175",""
"1716","P.1607.2003.237","","","","","","2176",""
"1717","P.1607.2003.238","","","","","","2177",""
"1718","P.1607.2003.239","","","","","","2178",""
"1719","P.1607.2003.240","","","","","","2179",""
"1720","P.1607.2003.241","","","","","","2180",""
"1721","P.1607.2003.242","","","","","","2181",""
"1722","P.1607.2003.243","","","","","","2182",""
"1723","P.1607.2003.244","","","","","","2183",""
"1724","P.1607.2003.245","","","","","","2184",""
"1725","P.1607.2003.277","","","","","","2185",""
"1726","P.1607.2003.278","","","","","","2186",""
"1727","P.1607.2004.236","","","","","","2187",""
"1728","P.1607.2004.237","","","","","","2188",""
"1729","P.1607.2004.238","","","","","","2189",""
"1730","P.1607.2004.239","","","","","","2190",""
"1731","P.1607.2004.240","","","","","","2191",""
"1732","P.1607.2004.283","","","","","","2192",""
"1733","P.1607.2004.284","","","","","","2193",""
"1734","P.1607.2004.285","","","","","","2194",""
"1735","P.1607.2004.286","","","","","","2195",""
"1736","P.1607.2004.287","","","","","","2196",""
"1737","P.1607.2004.288","","","","","","2197",""
"1738","P.1607.2004.289","","","","","","2198",""
"1739","P.1607.2004.290","","","","","","2199",""
"1740","P.1607.2004.291","","","","","","2200",""
"1741","P.1607.2004.292","","","","","","2201",""
"1742","P.1607.2004.293","","","","","","2202",""
"1743","P.1607.2004.294","","","","","","2203",""
"1744","P.1607.2004.295","","","","","","2204",""
"1745","P.1607.2004.296","","","","","","2205",""
"1746","P.1607.2004.297","","","","","","2206",""
"1747","P.1607.2004.298","","","","","","2207",""
"1748","P.1607.2004.299","","","","","","2208",""
"1749","P.1607.2004.300","","","","","","2209",""
"1750","P.1607.2004.301","","","","","","2210",""
"1751","P.1607.2004.302","","","","","","2211",""
"1752","P.1607.2004.303","","","","","","2212",""
"1753","P.1607.2004.304","","","","","","2213",""
"1754","P.1607.2004.305","","","","","","2214",""
"1755","P.1607.2004.333","","","","","","2215",""
"1756","P.1607.2004.334","","","","","","2216",""
"1757","P.1607.2005.247","","","","","","2217",""
"1758","P.1607.2005.248","","","","","","2218",""
"1759","P.1607.2005.288","","","","","","2219",""
"1760","P.1607.2005.289","","","","","","2220",""
"1761","P.1607.2005.290","","","","","","2221",""
"1762","P.1607.2005.291","","","","","","2222",""
"1763","P.1607.2005.292","","","","","","2223",""
"1764","P.1607.2005.293","","","","","","2224",""
"1765","P.1607.2005.294","","","","","","2225",""
"1766","P.1607.2005.295","","","","","","2226",""
"1767","P.1607.2005.296","","","","","","2227",""
"1768","P.1607.2005.297","","","","","","2228",""
"1769","P.1607.2005.298","","","","","","2229",""
"1770","P.1607.2005.299","","","","","","2230",""
"1771","P.1607.2005.300","","","","","","2231",""
"1772","P.1607.2005.301","","","","","","2232",""
"1773","P.1607.2005.302","","","","","","2233",""
"1774","P.1607.2005.329","","","","","","2234",""
"1775","P.1607.2005.330","","","","","","2235",""
"1776","P.1607.2005.331","","","","","","2236",""
"1777","P.1607.2005.332","","","","","","2237",""
"1778","P.1607.2006.272","","","","","","2238",""
"1779","P.1607.2006.273","","","","","","2239",""
"1780","P.1607.2006.274","","","","","","2240",""
"1781","P.1607.2006.337","","","","","","2241",""
"1782","P.1607.2006.338","","","","","","2242",""
"1783","P.1607.2006.339","","","","","","2243",""
"1784","P.1607.2006.340","","","","","","2244",""
"1785","P.1607.2006.341","","","","","","2245",""
"1786","P.1607.2006.342","","","","","","2246",""
"1787","P.1607.2006.343","","","","","","2247",""
"1788","P.1607.2006.344","","","","","","2248",""
"1789","P.1607.2006.345","","","","","","2249",""
"1790","P.1607.2006.346","","","","","","2250",""
"1791","P.1607.2006.347","","","","","","2251",""
"1792","P.1607.2006.348","","","","","","2252",""
"1793","P.1607.2006.349","","","","","","2253",""
"1794","P.1607.2006.350","","","","","","2254",""
"1795","P.1607.2006.351","","","","","","2255",""
"1796","P.1607.2006.352","","","","","","2256",""
"1797","P.1607.2006.353","","","","","","2257",""
"1798","P.1607.2006.354","","","","","","2258",""
"1799","P.1607.2006.355","","","","","","2259",""
"1800","P.1607.2006.356","","","","","","2260",""
"1801","P.1607.2006.357","","","","","","2261",""
"1802","P.1607.2006.358","","","","","","2262",""
"1803","P.1607.2006.359","","","","","","2263",""
"1804","P.1607.2006.360","","","","","","2264",""
"1805","P.1607.2007.328","","","","","","2265",""
"1806","P.1607.2007.329","","","","","","2266",""
"1807","P.1607.2007.349","","","","","","2267",""
"1808","P.1607.2007.350","","","","","","2268",""
"1809","P.1607.2007.351","","","","","","2269",""
"1810","P.1607.2007.371","","","","","","2270",""
"1811","P.1607.2007.372","","","","","","2271",""
"1812","P.1607.2007.373","","","","","","2272",""
"1813","P.1607.2008.438","","","","","","2273",""
"1814","P.1607.2008.452","","","","","","2274",""
"1815","P.1607.2008.453","","","","","","2275",""
"1816","P.1607.2009.391","","","","","","2276",""
"1817","P.1607.2010.369","","","","","","2277",""
"1818","P.1607.2014.1994","","","","","","2278",""
"1819","P.1607.1960.28","","","","","","2279",""
"1820","P.1607.1965.52","","","","","","2280",""
"1821","P.1607.1965.53","","","","","","2281",""
"1822","P.1607.1967.34","","","","","","2282",""
"1823","P.1607.1967.35","","","","","","2283",""
"1824","P.1607.1967.36","","","","","","2284",""
"1825","P.1607.1967.37","","","","","","2285",""
"1826","P.1607.1967.38","","","","","","2286",""
"1827","P.1607.1967.39","","","","","","2287",""
"1828","P.1607.1968.35","","","","","","2288",""
"1829","P.1607.1969.29","","","","","","2289",""
"1830","P.1607.1971.63","","","","","","2290",""
"1831","P.1607.1974.75","","","","","","2291",""
"1832","P.1607.1981.83","","","","","","2292",""
"1833","P.1607.1984.128","","","","","","2293",""
"1834","P.1607.1984.129","","","","","","2294",""
"1835","P.1607.1984.164","","","","","","2295",""
"1836","P.1607.1985.106","","","","","","2296",""
"1837","P.1607.1985.107","","","","","","2297",""
"1838","P.1607.1987.81","","","","","","2298",""
"1839","P.1607.1987.82","","","","","","2299",""
"1840","P.1607.1988.111","","","","","","2300",""
"1841","P.1607.1989.81","","","","","","2301",""
"1842","P.1607.1990.87","","","","","","2302",""
"1843","P.1607.1991.83","","","","","","2303",""
"1844","P.1607.1991.84","","","","","","2304",""
"1845","P.1607.1992.113","","","","","","2305",""
"1846","P.1607.1992.114","","","","","","2306",""
"1847","P.1607.1992.115","","","","","","2307",""
"1848","P.1607.1992.116","","","","","","2308",""
"1849","P.1607.1992.117","","","","","","2309",""
"1850","P.1607.1992.137","","","","","","2310",""
"1851","P.1607.1992.138","","","","","","2311",""
"1852","P.1607.1992.139","","","","","","2312",""
"1853","P.1607.1993.140","","","","","","2313",""
"1854","P.1607.1993.141","","","","","","2314",""
"1855","P.1607.1993.142","","","","","","2315",""
"1856","P.1607.1993.143","","","","","","2316",""
"1857","P.1607.1993.144","","","","","","2317",""
"1858","P.1607.1994.131","","","","","","2318",""
"1859","P.1607.1994.132","","","","","","2319",""
"1860","P.1607.1994.181","","","","","","2320",""
"1861","P.1607.1994.182","","","","","","2321",""
"1862","P.1607.1994.183","","","","","","2322",""
"1863","P.1607.1995.124","","","","","","2323",""
"1864","P.1607.1995.193","","","","","","2324",""
"1865","P.1607.1995.194","","","","","","2325",""
"1866","P.1607.1995.222","","","","","","2326",""
"1867","P.1607.1996.116","","","","","","2327",""
"1868","P.1607.1996.117","","","","","","2328",""
"1869","P.1607.1996.162","","","","","","2329",""
"1870","P.1607.1996.163","","","","","","2330",""
"1871","P.1607.1996.164","","","","","","2331",""
"1872","P.1607.1996.165","","","","","","606",""
"1873","P.1607.1997.119","","","","","","2332",""
"1874","P.1607.1997.120","","","","","","2333",""
"1875","P.1607.1997.121","","","","","","2334",""
"1876","P.1607.1997.177","","","","","","2335",""
"1877","P.1607.1998.118","","","","","","2336",""
"1878","P.1607.1998.119","","","","","","2337",""
"1879","P.1607.1998.120","","","","","","2338",""
"1880","P.1607.1998.121","","","","","","2339",""
"1881","P.1607.1998.201","","","","","","2340",""
"1882","P.1607.1999.127","","","","","","2341",""
"1883","P.1607.1999.199","","","","","","2342",""
"1884","P.1607.1999.200","","","","","","2343",""
"1885","P.1607.1999.201","","","","","","2344",""
"1886","P.1607.1999.231","","","","","","2345",""
"1887","P.1607.2000.264","","","","","","2346",""
"1888","P.1607.2000.265","","","","","","2347",""
"1889","P.1607.2000.266","","","","","","2348",""
"1890","P.1607.2000.340","","","","","","2349",""
"1891","P.1607.2000.341","","","","","","2350",""
"1892","P.1607.2000.342","","","","","","2351",""
"1893","P.1607.2000.343","","","","","","2352",""
"1894","P.1607.2001.242","","","","","","2353",""
"1895","P.1607.2001.316","","","","","","2354",""
"1896","P.1607.2001.317","","","","","","2355",""
"1897","P.1607.2001.318","","","","","","2356",""
"1898","P.1607.2001.319","","","","","","2357",""
"1899","P.1607.2001.320","","","","","","2358",""
"1900","P.1607.2002.230","","","","","","2359",""
"1901","P.1607.2002.231","","","","","","2360",""
"1902","P.1607.2002.305","","","","","","2361",""
"1903","P.1607.2002.306","","","","","","2362",""
"1904","P.1607.2002.307","","","","","","2363",""
"1905","P.1607.2002.308","","","","","","2364",""
"1906","P.1607.2002.309","","","","","","2365",""
"1907","P.1607.2002.310","","","","","","2366",""
